time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-1.6077754188733584,-1.015116691597182,20.35435780002487,0.035982613237057315,0.18048190888497206,0.0,-2.0453634773787934,-0.7058953599142933,5.42685181140523,0.09807797467206046,0.14011491517650304,0.0,426.9127051287518,428.4761416914936,428.06062475802327,428.4770549131916
3.3000000000000025,-1.7334504777506932,-1.0569180781288092,20.67809594469015,0.04164991081992131,0.18883359689107504,0.0,-2.1445196172343093,-0.6870344076034167,5.364464815403711,0.08599913575373998,0.1372902476268555,0.0,418.3333621379108,418.10659038866334,418.3455714864282,417.30041648984525
3.3600000000000025,-1.8653351294355078,-1.0974748300316357,20.99870026966026,0.046864224403334376,0.19729745331994675,0.0,-2.252356471920183,-0.6644415874360399,5.3222626326901805,0.08865731373819494,0.147701039732545,0.0,424.48369285225465,425.3957376651568,424.526335294977,424.7610315589817
3.4200000000000026,-2.0042063955125236,-1.1365040813792602,21.318570802826038,0.05206932440410483,0.20634494592593633,0.0,-2.377474707597547,-0.6360810761794433,5.339655610936125,0.08264151223935366,0.15634299278047883,0.0,444.7119113505292,445.4406337824865,444.4637980637101,443.9766116359868
3.4800000000000026,-2.1507595589873487,-1.1737397705876527,21.63945014314001,0.056929968541577836,0.21630293207577367,0.0,-2.5084821532685666,-0.6046913468871378,5.355847537518117,0.07753392392107583,0.18037751301641927,0.0,444.30625467695995,446.29845408451337,445.37384870896113,444.96110863266546
3.5400000000000027,-2.3051402019932232,-1.2090655242619834,21.96023929872487,0.0616160995241275,0.2276241118590301,0.0,-2.6384883807439534,-0.5724562430532842,5.336771301109482,0.07921448901693452,0.20154707580551257,0.0,434.09028611115576,435.8983919174608,434.5409180036696,434.6868087901209
3.6000000000000028,-2.467574204444864,-1.2423662521728853,22.280037220771767,0.06600377214111397,0.24027618843762166,0.0,-2.777034083428827,-0.5371984777817514,5.3227071405924375,0.05676181651328863,0.22492687648670712,0.0,437.0434341622939,439.0319474985842,437.5253006643853,435.65570449072163
3.660000000000003,-2.6388947124874838,-1.2733900921382326,22.600316365620998,0.06967879561735035,0.25408703317810044,0.0,-2.9348344224733105,-0.49664809821107564,5.352486928182576,0.06897988643409839,0.23901594380275384,0.0,452.16161066730183,453.34675591559835,452.05469610937274,453.0409159468355
3.720000000000003,-2.819625549695184,-1.3020010467202479,22.921074420586542,0.07374269115029364,0.26796444465508173,0.0,-3.090716477828096,-0.4567354688696643,5.338848069842246,0.06511162378776589,0.20771440257986276,0.0,440.3293675805196,437.7845839319344,441.6306261801489,441.31485659629965
3.780000000000003,-3.0095569049670727,-1.3282575564112855,23.239519327201712,0.07761328308565929,0.2805119693559561,0.0,-3.2413593262921485,-0.41819320014327477,5.275668214549206,0.06327895151932028,0.21180326850362916,0.0,424.4420424623241,424.8381365234359,425.191721723847,425.037908792018
3.840000000000003,-3.209719238032413,-1.351879303601239,23.557477679297254,0.08169065057578972,0.29313778026517756,0.0,-3.4317980614830597,-0.3688958418742433,5.321940763530897,0.07596505242438949,0.2075374278483417,0.0,462.0624565129043,461.76774845400524,461.22502244397856,462.22928864178766
3.900000000000003,-3.4221566206197953,-1.3723055811428297,23.880079003807932,0.08696310820783015,0.3050914555140416,0.0,-3.650494048258369,-0.31157478928202254,5.430007260260435,0.10476706888196931,0.17230068075212862,0.0,484.42413312646306,481.80096164681646,482.21682042076077,484.3934629823388
3.960000000000003,-3.6463174560739007,-1.3896422070346306,24.203869796016704,0.09311731084412767,0.3155884498625632,0.0,-3.822415398621819,-0.26585613188816104,5.362646348921584,0.09777207712696544,0.1797754419707584,0.0,429.616649947105,430.2806219400354,429.17359090349265,428.5888600294253
4.020000000000002,-3.8813987727350776,-1.4040242666940268,24.524824982999974,0.09936308019282514,0.32676576574788463,0.0,-4.014542269455376,-0.21309467192619802,5.3351736621075245,0.11442431427069152,0.19686371553749546,0.0,443.7267690650615,445.1610355797078,442.65591658610975,444.033763994876
4.080000000000001,-4.128563101600586,-1.4150361088894432,24.845053296228023,0.10713257312350422,0.33823619118661785,0.0,-4.2252226364692795,-0.1534030706499108,5.338135147415209,0.14940496168894044,0.17628766070455443,0.0,456.7249758442683,455.11481082091115,453.87767176681126,456.69119902663203
4.14,-4.387600478664529,-1.4226335873712912,25.162584765301588,0.1164845864975037,0.3482899893594533,0.0,-4.4102491072441765,-0.09920212925689761,5.2458533596496295,0.16637599275990272,0.1378152525523806,0.0,426.28486788012196,423.0107845061865,425.4024502905987,426.87739450153583
4.199999999999998,-4.659648737494127,-1.4262807338679215,25.479236164244146,0.1266513614486593,0.35662435712262486,0.0,-4.658653288923164,-0.021541070645062953,5.3078498437886665,0.17496405954116348,0.14100089340425853,0.0,477.5296421185003,477.78905379794793,477.40014026240453,478.0803521394674
4.259999999999997,-4.945038919360321,-1.4256773265227156,25.794855395371673,0.13786041561252116,0.36488170375376683,0.0,-4.8551193827805434,0.04241615262837377,5.212372136241804,0.2036415390086074,0.12983499994814218,0.0,428.6806830628298,427.7488295424601,426.85540871251527,429.3307337619539
4.319999999999996,-5.242879405279115,-1.420889256547396,26.10597459445648,0.14982829111294116,0.3723583888807953,0.0,-5.073578105964028,0.11806519583296075,5.157545560358512,0.18944773086729277,0.11132000084650515,0.0,443.9478868210558,442.4396804065326,444.07724719675025,442.95001451441516
4.379999999999995,-5.555040118252751,-1.410972276284088,26.416382574416737,0.16163860735843727,0.37883026818632004,0.0,-5.332271205097312,0.21339959604611747,5.188096685854621,0.20855647287982115,0.09986754246457069,0.0,473.92960919893386,473.0577371720752,472.56610339950413,474.07196138536654
4.439999999999993,-5.882657552578754,-1.395214116377214,26.727962327437456,0.17424116711348603,0.3855146044881481,0.0,-5.588809496934454,0.3128164405207201,5.196666307258729,0.21285590855365882,0.1279114861154555,0.0,467.82843066791025,470.01734366676925,469.08911025220914,469.4637925846501
4.499999999999992,-6.226236454584786,-1.3731032676976118,27.040910150239572,0.18702512763504675,0.39324253204686777,0.0,-5.864364549384838,0.4251568254780135,5.233344660064255,0.2134821884149358,0.13051509524030136,0.0,480.85262195775795,481.0636443066946,481.084805930035,481.1732165124899
4.559999999999991,-6.584568401551029,-1.3449178928083199,27.35127691521558,0.19991101774336872,0.40121509230364705,0.0,-6.080803966664151,0.5151756213219901,5.111637819167651,0.2172098032834455,0.13721848025081587,0.0,430.12519095901865,430.70951477365657,431.005366405554,431.36744183418847
4.6199999999999894,-6.957421761062161,-1.3105168255417496,27.657385091902032,0.21275981719385229,0.410062733966468,0.0,-6.34829981152054,0.632378802287052,5.0905511608283325,0.20719698023584426,0.1625692744819419,0.0,465.2843671896966,467.28412852928113,468.5740197064772,467.8374128896383
4.679999999999988,-7.347430768120281,-1.2684459576923108,27.964095237464946,0.22560059767462448,0.4197304235916812,0.0,-6.652622141017827,0.7707806755707944,5.131074537124207,0.22498647800773855,0.15808214273981883,0.0,491.72036858993897,491.4097185333929,489.2144060192653,490.5777006879716
4.739999999999987,-7.754870557146604,-1.2183868473156891,28.270750979097635,0.23864715349767618,0.4297426008909335,0.0,-6.929418338441021,0.8986392204803905,5.089214771433342,0.1947958266325008,0.18030768594486551,0.0,467.24795943463243,469.0025708783938,469.24838772586304,466.9414346668862
4.799999999999986,-8.178784797301605,-1.1606574075438048,28.573976656579212,0.2514770332098193,0.44042635649713713,0.0,-7.201844602246242,1.0263225321480025,5.016815791838701,0.2370054596416648,0.17315293325577596,0.0,460.91674098511066,460.38011596791694,460.3570796870236,463.7270623840667
4.859999999999984,-8.619023153166808,-1.0952214656070651,28.872186686122703,0.2654188295078219,0.45099176345942826,0.0,-7.473550529063302,1.1556051147303077,4.9220672377019525,0.22095251285045234,0.1813908592839583,0.0,456.61380290126704,457.2995745855708,457.8718645252396,456.64441543427563
4.919999999999983,-9.077924716746141,-1.020692807144247,29.168775835036307,0.27861520058373657,0.46162797968927727,0.0,-7.8236808244413005,1.3292688427262092,4.961544169386063,0.2178364771177612,0.16741514979300418,0.0,506.9124918871355,505.9328800853422,505.30805453022066,505.1248146826835
4.979999999999982,-9.556397698338529,-0.9364820278907139,29.464242117872924,0.2920767542877769,0.4718395689855388,0.0,-8.12606603502106,1.4783163625641518,4.885484075262434,0.23494415581197922,0.17523251196872128,0.0,472.665278494341,473.29332647485654,472.6122659730296,473.97559240374324
5.0399999999999805,-10.051558119198996,-0.84411394217567,29.75180223226694,0.30586098480250357,0.482001801521295,0.0,-8.380150846588771,1.6012025369554106,4.698790182956059,0.21651769127260803,0.15386016673450728,0.0,438.11922246804164,436.365630016929,438.49640937870805,437.01547647740176
